,id,subjects,tweets
496,3312,,RT @FakeUsername: How Many Bums Did the American People Throw Out? http://FakeURL
497,3313,,RT @FakeUsername: The Estate Tax and the Laffer Curve http://FakeURL
498,3314,,RT @FakeUsername: Scouting Report http://FakeURL
499,3315,,RT @FakeUsername: Cigarette Giants in a Global Fight on Tighter Rules http://FakeURL
500,3316,,RT @FakeUsername: Digital Domain: Should You Be Snuggling With Your Cellphone? http://FakeURL
501,3317,,RT @FakeUsername: Indonesia Resists the Anti-Smoking Tide Elsewhere http://FakeURL
502,3318,,RT @FakeUsername: Slipstream: Making Ads That Whisper to the Brain http://FakeURL
503,3319,,RT @FakeUsername: The Way We Live Now: Think About Pink http://FakeURL
504,3320,,"""RT @FakeUsername: Well: Carrots: Raw, Roasted, Baked and Simmered http://FakeURL"""
505,3321,,RT @FakeUsername: _ _ Pictures _ _ Seldom Played http://FakeURL
506,3322,,RT @FakeUsername: Obama Calls Arms Treaty a Priority http://FakeURL
507,3323,,RT @FakeUsername: Rachel Mummey discusses her relationship with the subjects in her #FakeHashtag winning #FakeHashtag story http://FakeURL
508,3324,,"""RT @FakeUsername: After Midterms, Even Opposites Can Sound Alike http://FakeURL"""
509,3325,,RT @FakeUsername: Democrats Reach Accord on House Leadership http://FakeURL
510,3326,,RT @FakeUsername: Secret Papers Detail U.S. Aid for Ex-Nazis http://FakeURL
511,3327,,RT @FakeUsername: The Caucus: Palin Tells Barbara Walters She Can Beat Obama http://FakeURL
512,3328,,"""RT @FakeUsername: The Caucus: Sunday Breakfast Menu, Nov. 14 http://FakeURL"""
513,3329,,RT @FakeUsername: 3 Republicans Say Report on Spill Was Manipulated http://FakeURL
514,3330,,RT @FakeUsername: Green: A Nighttime Epiphany on Sea Level http://FakeURL
515,3331,,RT @FakeUsername: Green: A Review of `Cool It' http://FakeURL
516,3332,,RT @FakeUsername: Green: Questioning the `Smart' in Smart Meters http://FakeURL
517,3333,,RT @FakeUsername: T Magazine: Celine's Eye Candy http://FakeURL
518,3334,,RT @FakeUsername: T Magazine: Celine's Eye Candy http://FakeURL
519,3335,,RT @FakeUsername: T Magazine: Chic In Review It's Over For Zhukova http://FakeURL
520,3336,,RT @FakeUsername: T Magazine: Glad Bags http://FakeURL
521,3337,,RT @FakeUsername: T Magazine: Peripheral Vision http://FakeURL
522,3338,,RT @FakeUsername: On Language: Web http://FakeURL
523,3339,,RT @FakeUsername: ArtsBeat: Kanye West Says He Won't Perform Concert on `Today' http://FakeURL
524,3340,,RT @FakeUsername: From Porn to Real Estate Mogul http://FakeURL
525,3341,,RT @FakeUsername: A Dispute in Nicaragua Reopens Old Wounds http://FakeURL
526,3342,,RT @FakeUsername: Berlusconi Days Numbered With No-Confidence Motion http://FakeURL
527,3343,,RT @FakeUsername: Burmese Dissident Is Freed After Long Detention http://FakeURL
528,3344,,RT @FakeUsername: Can Microlending Save Haiti? http://FakeURL
529,3345,,RT @FakeUsername: Indonesia Resists the Anti-Smoking Tide Elsewhere http://FakeURL
530,3346,,RT @FakeUsername: Iraqi Lawmakers Approve Power Sharing Outline http://FakeURL
531,3347,,RT @FakeUsername: Secret Papers Detail U.S. Aid for Ex-Nazis http://FakeURL
532,3348,,RT @FakeUsername: Cody Linley is at the Selena Gomez concert In Grand Prairie TX! Thx @FakeUsername!
533,3349,,RT @FakeUsername: Todd Bridges > Todd Collins #FakeHashtag
534,3350,,RT @FakeUsername Yooo im still dyin at this http://FakeURL #FakeHashtag
535,3351,,RT @FakeUsername: ROBBIE KEANE... WHAT A LEGEND!!! Thanks mate for picking up my wallet and putting it in the hotel!! Can't thank you e...
536,3352,,RT @FakeUsername: Tune in from 5pm on ITV1 - I'm on the Alan Titchmarsh show x
537,3353,,RT @FakeUsername: RIP Teena Marie: - -LRB-
538,3354,,RT @FakeUsername: Dr. Seuss wrote ``Green Eggs and Ham'' after his editor BET HIM that he couldn't write a book using 50 words or less --)...
539,3355,,RT @FakeUsername: Bill Murray doesn't have an agent or a publicist.
540,3356,,RT @FakeUsername: Burt Reynolds was originally considered for the role of Han Solo.
541,3357,,"""RT @FakeUsername: #FakeHashtag Update: Cholera outbreak continues to worsen,18,382 people have been hospitalized & 1,110 have died  http://FakeURL...."""
542,3358,,RT @FakeUsername: Incredible story: Milka Marwa learns that poverty is NOT a genetic trait & she CAN break out of the cycle. @FakeUsername  htt...
543,3359,,RT @FakeUsername: 10:00 Sara Cox: Nihal takes over from Sara to kick start your Sunday. http://FakeURL
544,3360,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
545,3361,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
546,3362,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
547,3363,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
548,3364,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
549,3365,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. http://FakeURL
550,3366,,RT @FakeUsername: 18:00 Scott Mills: Scott entertains the nation. Miranda drops in on him. http://FakeURL
551,3367,,"""RT @FakeUsername: 12:00 Jeremy Vine: Jeremy Vine with news, views and live guests. http://FakeURL"""
552,3368,,"""RT @FakeUsername: 12:00 Jeremy Vine: Jeremy Vine with news, views and live guests. http://FakeURL"""
553,3369,,"""RT @FakeUsername: 12:00 Jeremy Vine: Jeremy Vine with news, views and live guests. http://FakeURL"""
554,3370,,"""RT @FakeUsername: 17:00 Paul O'Grady: The latest on Elsie, Olga and whatever happens to be getting on Paul's nerves this week! http://FakeURL..."""
555,3371,,"""RT @FakeUsername: 17:05 Simon Mayo Drivetime: Simon gets you home on the nation's favorite drivetime show with music, money and sport. h..."""
556,3372,,RT @FakeUsername: 16:00 Jarvis Cocker's Sunday Service: Jarvis is joined by David Cunningham of Flying Lizard for a Sunday Service Jamm......
557,3373,,"""RT @FakeUsername: 16:00 Jarvis Cocker's Sunday Service: Sir Peter Blake returns to the Sunday Service, minding the flock while Jarvis i......"""
558,3374,,RT @FakeUsername: 16:00 Steve Lamacq: Steve looks forward to the weekend with your suggestions for the Friday Free For All. http://FakeURL...
559,3375,,RT @FakeUsername: 16:00 Steve Lamacq: Steve plays new music and classic tracks. http://FakeURL
560,3376,,RT @FakeUsername: 16:00 Steve Lamacq: Steve plays new music and classic tracks. http://FakeURL
561,3377,,RT @FakeUsername: 19:00 Marc Riley: There will be some music and some chat with Marc. http://FakeURL
562,3378,,RT @FakeUsername: The men who try to do something & fail are infinitely better than those who try to do nothing & succeed. - L. Jones
563,3379,,RT @FakeUsername: Morgan Freeman is alive & well.. I just issued a formal apology to a man who identified himself as an employee of t...
564,3380,,RT @FakeUsername we're only a few followers away from 800! can we get a few shout outs or RT's? please and thank you!!
565,3381,,``RT @FakeUsername: The'' ``Go Pack Go'''' chants have started at the #FakeHashtag pep rally! http://FakeURL''
566,3382,,"""RT @FakeUsername: Julian Fantino is so tough - he wasn't born, he chewed his way out."""
567,3383,,RT @FakeUsername: Julian Fantino is so tough he gargles with pepper spray.
568,3384,,RT @FakeUsername: Julian Fantino is so tough the OPPs supply of tear gas is made from his actual tears.
569,3385,,RT @FakeUsername: @FakeUsername Wendy Williams adams apple #FakeHashtag
570,3386,,RT @FakeUsername Your the mystery I'm trynna solve
571,3387,,"""RT @FakeUsername: Met up with my girl Brooke and her adorable twin boys for dinner. They are so cute & sweet. She's an amazing mom, and gre..."""
572,3388,,RT @FakeUsername: Turns out Bin Laden did it all for a Klondike Bar.
573,3389,,RT @FakeUsername: PLEASE WATCH! tomorrow Monday my best friend Darren and his husband and my BEAUTIFUL GODDAUGTER OLIVE will be on the Nate B...
574,3390,,RT @FakeUsername: `Fear is an emotion indispensable for survival.' - Hannah Arendt
575,3391,,"""RT @FakeUsername: ``Adapt what is useful, reject what is useless, and add what is specifically your own.'' - Bruce Lee"""
576,3392,,RT @FakeUsername: If you don't have the courage to believe in yourself know that I believe in you - Paul V Harris #FakeHashtag
577,3393,,RT @FakeUsername: Trying to get out of the burning vehicle while I was on fire burning alive taught me to NEVER EVER GIVE UP - Paul V Harris
578,3394,,RT @FakeUsername: You can master your fear by changing your perception of what the fear is ~ Paul V Harris #FakeHashtag
579,3395,,RT @FakeUsername: Smartphones will out-ship desktop PCs within two years. -- Meeker
580,3396,,RT @FakeUsername: RUMOR PATROL: Owen Wilson is NOT dead. He's alive and well! There's a fake site making the rounds.
581,3397,,RT @FakeUsername: @FakeUsername Benny Benassi rules!
582,3398,,RT @FakeUsername: I need a pretty christmas dress for an 18 month old
583,3399,,RT @FakeUsername: The expression a woman wears on her face is far more important than the clothes she wears on her back ~ Dale Carnegie
584,3400,,RT @FakeUsername: Why does Mike Tyson cry during sex? Mace will do that to you.
585,3401,,"""RT @FakeUsername: Julian Fantino is so tough, he's not afraid of bubbles. #FakeHashtag  @FakeUsername  @FakeUsername"""
586,3402,,"""RT @FakeUsername: Pardon the language, but cliff lee, halladay, Oswald, and hamels. That's some real lebron James shit mr lee."""
587,3403,,"""RT @FakeUsername: Re: Keri Hilson's vid; the lady doth protest too much, methinks. Or in Negroidian; we don't believe you, more people n..."""
588,3404,,``RT @FakeUsername: @FakeUsername I prefer a subtle'' ``unfollowers I see you tehehe''''... lol <- but they dont see you O. o''
589,3405,,"""RT @FakeUsername: #FakeHashtag, where my former chief-of-staff calls for assassinations & newly elected MPs who make Hitler comparisons are..."""
590,3406,,RT @FakeUsername: Hillary Clinton had a good career. #FakeHashtag
591,3407,,RT @FakeUsername: Julian Fantino is so tough he stirs his coffee with the barrel of a long gun. (registered of course)
592,3408,,RT @FakeUsername: Millionaire Rob Ford needs your gravy to pay for his FordFest BBQs & election debts http://FakeURL #FakeHashtag
593,3409,,``RT @FakeUsername: Tom Flanagan calls for Assange to be assassinated by remote drone. How'' ``manly'''' to kill someone from thousands of miles away.''
594,3410,,RT @FakeUsername: Tom Flanagan might find joking about terrorists and bombs on an airplane funny too but it is still illegal.
595,3411,,RT @FakeUsername: Julian Fantino is so tough that he'll gladly talk about Caledonia... just not BEFORE the election
596,3412,,"""RT @FakeUsername: If Necessity Is the Mother of Invention, Frustration Is Its Father. ~ Jon Byous"""
597,3413,,"""RT @FakeUsername  @FakeUsername that joint hott!! <-- Thank ya, i really appreciate dat =)"""
598,3414,,RT @FakeUsername: WOLVES - Wolves' Hill returns to Barnsley: Barnsley extend the loan deal of Wolves defender Matt Hill to keep hi... ht...
599,3415,,RT @FakeUsername: Has anyone ever seen Morgan Freeman young? I mean think about it that nigga been old forever
600,3416,,RT @FakeUsername: Bill Polian admits he made a mistake when he passed on Rodger Saffold http://FakeURL
601,3417,,RT @FakeUsername: Terminally-Ill Mexican-American Gets His Christmas Wish: U.S. Citizenship: 59-year old Manuel Lara Lopez has bee......
602,3418,,RT @FakeUsername: #FakeHashtag client Curtis Lofton will be on @FakeUsername w/@FakeUsername this morning. And @FakeUsername will be...
603,3419,,"""RT @FakeUsername: Recommendations from NPR forTeen Reads: YA author Gayle Forman (who wrote If I Stay, which I loved) reveals her......"""
604,3420,,"""RT @FakeUsername: Tonight at 7, a 2 hr Studio Q: Lennon - The Final Interview, recorded the day he died, + special guest John Roberts joi..."""
605,3421,,RT @FakeUsername: Never lend your car to anyone to whom you have given birth - ERMA BOMBECK
606,3422,,RT @FakeUsername: My thoughts & prayers are with my dear friend Scott McLean who has been critically injured on the set of a film in Thailan...
607,3423,,"""RT @FakeUsername: @FakeUsername Julian Fantino's so tough, X-ray body scanners can't see through his skin. @FakeUsername"""
608,3424,,RT @FakeUsername: Julian Fantino is so tough he can share the same shower with Don Cherry #FakeHashtag  @FakeUsername
609,3425,,RT @FakeUsername: En tiempos de austeridad Margarita Zavala y Letizia se unen a la causa y no les importa repetir outfit. http://FakeURL...
610,3426,,"""RT @FakeUsername: For Christ died for sins once for all, the righteous for the unrighteous, to bring you to God. - Peter"""
611,3427,,RT @FakeUsername: Dolphins Brandon Marshall officially listed as questionable to return with a hamstring injury.
612,3428,,RT @FakeUsername: I'm back in the streets on march 8th #FakeHashtag!
613,3429,,RT @FakeUsername: Jack Frost done lost his mind!!!!
614,3430,,RT @FakeUsername: My prayers go out to Jim Leonhard wishing him a speedy recovery
615,3431,,RT @FakeUsername: running a business or about to start one? click here.. _ @FakeUsername: Here's a review of mark's book (cont) http://FakeURL...
616,3432,,"""RT @FakeUsername: Don't forget to watch Larry King tonight, CNN at 9 pm. He's a television legend and a great friend. It's going to..."""
617,3433,,RT @FakeUsername: Deion Branch answers with a 79-yard TD reception. The longest play of the season for the Patriots. #FakeHashtag
618,3434,,RT @FakeUsername: #FakeHashtag stands by the man no matter wat the situation is
619,3435,,RT @FakeUsername: Bernard Hopkins says Pacquiao won't fight black fighters? Absurd. Can't show me one he has ducked. But I know one w...
620,3436,,RT @FakeUsername always that one person that will always have your heart.
621,3437,,"""RT @FakeUsername: Seriously, busting 77 Willie Nelson for pot possesion on his tour bus?? He should get a medal for having a tour bus at 77."""
622,3438,,"""RT @FakeUsername: Our interview with Jay Bolus of MBDC, who's done @FakeUsername consulting work for @FakeUsername, @FakeUsername, @FakeUsername. htt..."""
623,3439,,RT @FakeUsername: On your radio now: P.J. O'Rourke and then Julian Clary. Plus HELP.
624,3440,,RT @FakeUsername: RIP Leslie Nielsen. Proper funny bones. Naked Gun 2.5 is the most I've ever laughed in the cinema.
625,3441,,"""RT @FakeUsername: Gillian McKeith, why go on I'm a celebrity to show the public how much of a soft arse you are, nobody will ever listen to..."""
626,3442,,"""RT @FakeUsername: Liam Gallagher has said he wants Beady Eye to play the 100 club, he'll change his mind once he's heard the sound on stage..."""
627,3443,,RT @FakeUsername: Ricky Hatton News McEwan tells Golden Boy to take a chance on him - stv. tv http://FakeURL
628,3444,,RT @FakeUsername: Noel Gallagher should do the fa cup draw from now on his face when u realized he'd pulled out Man u vs Liverpool priceless!
629,3445,,"""RT @FakeUsername: On at 7:35, Jessica Brady, the public face of AAA, gives us travel advice as we move through the holidays!"""
630,3446,,RT @FakeUsername: Natalie martinez on this show detroit 1 8 7 is BOMBBBB
631,3447,,RT @FakeUsername: Can anyone tell me why you would not pick Cam Newton for the Heisman?
632,3448,,RT @FakeUsername: 1470 days left in Rob Ford's mandate. #FakeHashtag
633,3449,,"""RT @FakeUsername: Wow -- lunar eclipse × winter solstice. Some nights, you kinda wish you were a member of a secret 400-year-old cult of dark..."""
634,3450,,RT @FakeUsername: Chris Brown Sings His Heart Out In New Champion Video http://FakeURL
635,3451,,RT @FakeUsername: I just wanna know where were the last 2 stairs at the house last night lol
636,3452,,RT @FakeUsername: Auburn should pay cam newton 500k cause he gone win them a national title
637,3453,,RT @FakeUsername  #FakeHashtag hold they nigga down even if the world's against them!
638,3454,,RT @FakeUsername: Faith Evans is absolutely heavy! I'm looking forward to that show when she's in the UK
639,3455,,RT @FakeUsername: If Zombie George Carlin could... he'd have a great stock of quotes to tweet! http://FakeURL...
640,3456,,``RT @FakeUsername:'' ``It is the greatest of all mistakes to do nothing because you can only do a little'''' ~ Sydney Smith #FakeHashtag''
641,3457,,"""RT @FakeUsername: Natalie Portman in Black Swan, beautiful performance.. Excellent movie."""
642,3458,,RT @FakeUsername: Btw Chad @FakeUsername just confirmed to me he's engaged to Evelyn Lozada but NOT doing a reality show about the wedding!
643,3459,,RT @FakeUsername: Ryan Seacrest sacrificed his digital life to save real ones. Text ``SEACREST'' to 90999 to fight HIV/AIDS with a $ 10 don...
644,3460,,"""``RT @FakeUsername: @FakeUsername Joel Stein presents his'' ``Coolest Person of the Year'''' http://FakeURL (-RRB- Odd'', all the nominees are white"""
645,3461,,RT @FakeUsername: for a second there i thought someone was going to supplant oprah as chicago's biggest star. thanks for making it...
646,3462,,RT @FakeUsername: @FakeUsername did you hear about Elizabeth Edwards Sam??
647,3463,,RT @FakeUsername: http://FakeURL what an asshole Adrian Chiles is. Read this yet? Dissing his own job and show but still taking t...
648,3464,,"""RT @FakeUsername: Nothing wrong with 2nd chances but realize that some mistakes become bad habits, know when to let go and move on."""
649,3465,,"""RT @FakeUsername: @FakeUsername My hero Sen Bernie Sanders. Truly a defender of we the people,'' & constitution &'' ``mixed capitalism''''. Should be...''"""
650,3466,,RT @FakeUsername: Jody Smith reveals secrets of the #FakeHashtag success & how they're planning to be different with execution of a new show
651,3467,,"""RT @FakeUsername: Dino De Laurentiis always said to have a great life you need 3 things: brain, heart, balls. Let me tell you, he had..."""
652,3468,,``RT @FakeUsername: Don Cherry wore a pink blazer for the'' ``pinkos out there that ride bicycles.'''' Tomorrow I'll wear a plaid blazer for t...''
653,3469,,"""RT @FakeUsername: Julian Fantino is so tough, he will fight crime even where there is no crime. He will fight MICROSCOPIC CRIME!! #FakeHashtag..."""
654,3470,,"""RT @FakeUsername: One positive offshoot of Don Cherry's rant is that he may have brought the color pink back in a big way, but not fo..."""
655,3471,,RT @FakeUsername: Roger Ebert Reveals His Top 10 Movies of 2010 http://FakeURL
656,3472,,RT @FakeUsername: Tony McCarroll Spills The Beans On His Acrimonious Split From The Gallaghers.. http://FakeURL
657,3473,,RT @FakeUsername: Aung San Suu Kyi finally released - now let her assume her legitimate leadership of Burma. http://FakeURL
658,3474,,RT @FakeUsername: Sneezes and orgasms are the only physiological responses that can _ _ t be voluntarily stopped once they _ _ ve started.
659,3475,,RT @FakeUsername: Word of Advice: Don't live beyond your means.
660,3476,,"""RT @FakeUsername: #FakeHashtag creator, Ted Griffin, said it best when he pointed out that #FakeHashtag lasted 7 seasons in dog years."""
661,3477,,RT @FakeUsername: The question isn't who is going to let me; it's who is going to stop me. ~ Ayn Rand #FakeHashtag
662,3478,,RT @FakeUsername: Kourtney is the prettiest Kardashian: - \*
663,3479,,RT @FakeUsername Done with the adoption process! Can't take my new princess home until 2morrow tho. She has 2 get spayed: (//u really got it
664,3480,,RT @FakeUsername: Loving Noel Gallagher legend!
665,3481,,"""RT @FakeUsername: EXCLUSIVE: James Franco is in talks to direct William Faulkner `s literary classic, ``As I Lay Dying,'' from his own screenplay"""
666,3482,,RT @FakeUsername: Mariah Carey performed for the President last week & told him about her upcoming twins! Obama was the first to know
667,3483,,"""``RT @FakeUsername: Mark Ruffalo says about terror-watch list:'' ``snowballed into 2 something huge'', fantastical, w/maybe a grain of truth at..."""
668,3484,,RT @FakeUsername: Cam Newton says he `did no wrong' http://FakeURL/via @FakeUsername
669,3485,,RT @FakeUsername: @FakeUsername Montana DeLeon... you built the name.. maintain the fanbase.
670,3486,,RT @FakeUsername: A 65-year-old man who was being questioned over the murder of Joanna Yeates has been released on police bail
671,3487,,RT @FakeUsername: Sky sources: Man arrested on suspicion of murdering Joanna Yeates is her landlord Chris Jefferies.
672,3488,,RT @FakeUsername: Transport Secretary Philip Hammond says he has agreed a relaxation of restrictions on night flights with Heathrow oper...
673,3489,,RT @FakeUsername: WikiLeaks founder Julian Assange is refused bail at an extradition hearing at City of Westminster magistrates' court....
674,3490,,RT @FakeUsername: #FakeHashtag Pedersen revels in new role: Morten Gamst Pedersen is delighted to have rediscovered his best form aft... http:...
675,3491,,RT @FakeUsername: #FakeHashtag Wilshere hopeful over fitness: Arsenal youngster Jack Wilshere is optimistic over his chances of being... http:...
676,3492,,RT @FakeUsername: Albrighton out for up to month: Aston Villa midfielder Marc Albrighton is out for up to four weeks following an... htt...
677,3493,,RT @FakeUsername: Murray left frustrated: Andy Murray could find no explanation for his poor display in losing in straight sets to... ht...
678,3494,,RT @FakeUsername: Nadal to face Murray: Rafael Nadal will play Andy Murray in the semi-finals of the Barclays ATP World Tour Finals... h...
679,3495,,RT @FakeUsername: Wilshere hopeful over fitness: Arsenal youngster Jack Wilshere is optimistic over his chances of being fit for... http...
680,3496,,"""RT @FakeUsername: HANIE, YOU PLAYED A FANTASTIC QUARTER. THANKS FOR ACTUALLY KEEPING US IN THIS GAME."""
681,3497,,RT @FakeUsername: It's On Tonight - Brian Culbertson
682,3498,,"""RT @FakeUsername: I really hate when people beg (harass) me to follow them, then they tweet dumb sh \* t #FakeHashtag"""
683,3499,,RT @FakeUsername: all my peoples follow the one and only @FakeUsername Warren G's new twitter
684,3500,,RT @FakeUsername: wat a day... i so dont want tmrw to come so not in d mood for class.: beta slp early..:)
685,3501,,RT @FakeUsername: Team Bingo at Carolina Wings Northeast starts at 8pm tonight! Oh and it's FREE!
686,3502,,RT @FakeUsername  @FakeUsername Even tho we boys n imma fan of ur music imma kindly say fuck yo music till the game ova Lmao <#FakeHashtag
687,3503,,"""RT @FakeUsername: Every person I have known who has been truly happy, has learned how to serve others - Albert Schweitzer"""
688,3504,,RT @FakeUsername: #FakeHashtag HOLLY HOOKER its on its way up!!!!
689,3505,,"""RT @FakeUsername: We do not quit playing because we grow old, we grow old because we quit playing.-Oliver Wendell Holmes"""
690,3506,,RT @FakeUsername: Merry Xmas one and all from the Sports Xtra team
691,3507,,"""RT @FakeUsername: Goodbye to Leslie Nielsen, one of the funniest baseball game-crashing, strike-calling, Kareem-dragging movie men, ever..."""
692,3508,,RT @FakeUsername: Michael Vick spent his off day speaking to kids about what landed him in prison and what he's learned since: http://FakeURL...
693,3509,,RT @FakeUsername: It seems the Jaguars think Austin Collie still isn't playing. But he is. So maybe they should cover him.
694,3510,,"""RT @FakeUsername: I see Rod Hull is trending. He wasn't a good looking man, but every time I saw him he had a bird on his arm. #FakeHashtag"""
695,3511,,RT @FakeUsername: Just fought Keith Jardine... and I am still alive and in one piece... lucky for me it was a movie fight... lot of fun!...
696,3512,,RT @FakeUsername: Be generous with yourself ~ Peter Clarke (my Dad & Alzheimer's sufferer)
697,3513,,RT @FakeUsername: Reading Sticky Marketing by Grant Leboff @FakeUsername Marketing has changed and this is what to do about it...
698,3514,,RT @FakeUsername & Follow for a chance to #FakeHashtag one of these soft leather Emily bags! We? ll be giving one away very soon! http://FakeURL
699,3515,,RT @FakeUsername: RT @FakeUsername: The Secret of Bill Clinton's Charisma: Bill Clinton is (in) famous for the charisma he exudes http...
700,3516,,RT @FakeUsername: Fabio Capello insists he won't walk away from England: FABIO CAPELLO has dismissed reports he is set to ditch En... http...
701,3517,,RT @FakeUsername: Roberto Mancini says Carlos Tevez will play on Monday against Everton: ROBERTO MANCINI insists he will resolve C... http...
702,3518,,RT @FakeUsername: Brian Kidd says Manchester City were right to spend big: BRIAN KIDD claims Manchester City's policy of spending......
703,3519,,RT @FakeUsername: I aint on that messy stuff tho. So I let a fe learn on their own. <<<!!!!!!!!!!!!!!!!!!
704,3520,,RT @FakeUsername: JYJ Airport Safety: Our reader (maiv yaj yuam xyooj) requested us to give you guys a soft reminder regarding (cont) http:/...
705,3521,,RT @FakeUsername: Gary Lineker is 50 today. What's your favorite Lineker moment? #FakeHashtag  #FakeHashtag  #FakeHashtag  #FakeHashtag  #FakeHashtag  #FakeHashtag
706,3522,,RT @FakeUsername: The Sky Look W ~ a ~ v ~ e ~ y Right Now lolol
707,3523,,RT @FakeUsername: RT @FakeUsername: Am i difficult? yes. Do i care? no.
708,3524,,RT @FakeUsername: #FakeHashtag Retweet this if you want more followers!!
709,3525,,"""RT @FakeUsername With a thousand sweet kisses, I'll cover you"""
710,3526,,"""``RT @FakeUsername: You can never'' ``just be friends'''' with somebody you used to love'', simply because a little part of you will ALWAYS love them."""
711,3527,,RT @FakeUsername: Dame Judi Dench: her theater career in pictures as she is voted greatest stage actor. http://FakeURL
712,3528,,RT @FakeUsername: Michelle Obama pregnant? Well damn...
713,3529,,RT @FakeUsername: Tweet each and every tweet with #FakeHashtag. Even if it makes no sense! Watch my next tweet.
714,3530,,RT @FakeUsername: ADF dispatches urban terror squad: Source: the independentThe subject is an ADF operative who was arrested on th... h...
715,3531,,RT @FakeUsername: Case Shows Rise of Non-Bank Transfers to Fund Terror: Source: WSJBy EVAN PEREZ A decadelong eff... h...
716,3532,,RT @FakeUsername: The public must be kept informed of terror threats: Jack Straw: Providing an honest appraisal of any situation mus......
717,3533,,"""``RT @FakeUsername:'' ``A ship is safe in harbor'','' but that's not what ships are for'''' ~ William Shedd #FakeHashtag via @FakeUsername''"""
718,3534,,"""``RT @FakeUsername:'' ``Try and fail'','' but don't fail to try'''' ~ Stephen Kaggawa #FakeHashtag via @FakeUsername''"""
719,3535,,"""RT @FakeUsername: ``A journey is best measured in friends, rather than miles'' ~ Tim Cahill #FakeHashtag via @FakeUsername"""
720,3536,,RT @FakeUsername: Success is the ability to go from one failure to another with no loss of enthusiasm-Winston Churchill #FakeHashtag
721,3537,,RT @FakeUsername: If you haven't noticed Jay Cutler throws off his back foot 9 times out of 10. This is why he is a horrible QB. #FakeHashtag
722,3538,,RT @FakeUsername: A #FakeHashtag picks her battles and knows not to flash on Lil shit. She sees the bigger picture
723,3539,,"""RT @FakeUsername: Thought of the day - `If we did all the things we are capable of, we would literally astound ourselves.' - Thomas Edison"""
724,3540,,"""RT @FakeUsername: Raul Castro unveils his plan for an economy of powerful, more efficient state companies and the... http://FakeURL..."""
725,3541,,RT @FakeUsername I won the bet with @FakeUsername. The Packers beat the Chicago Bears. I am the new owner of OWN! <<<UH OH SPAGHETTI O'S... LOL!!!
726,3542,,RT @FakeUsername: No one has a voice like Christina Aguilera and she proved it on my show today. http://FakeURL
727,3543,,RT @FakeUsername: RT if you appreciate being called beautiful than sexy or hot. #FakeHashtag
728,3544,,"""RT @FakeUsername: Philip Hammond doing the news rounds. Ah, the smell of bullshit in the morning, an invigourating way to begin the day."""
729,3545,,"""RT @FakeUsername: Open up your heart, & you will open up your mind: David Kam"""
730,3546,,RT @FakeUsername: What we call the secret of happiness is no more a secret than our willingness to choose life: Leo Buscaglia
731,3547,,"""RT @FakeUsername: 2NITE: Teen superstar Miranda Cosgrove goes bad on #FakeHashtag with an episode full of sins, secrets, and scandal...."""
732,3548,,"""RT @FakeUsername: Hey @FakeUsername, please stop asking me to fight Chuck Norris. Mom taught us not to fight in our family."""
733,3549,,"""RT @FakeUsername: Paul Weller approx. times: forumLIVE 5:00 pm, arena doors 6:00 pm, Cow 7:30 pm, The Bees 7:50 pm, Paul Weller 8:50 pm, End 10..."""
734,3550,,RT @FakeUsername: Josh Smith Claims He Once Saw Hawk Carry Away Basketball In Talons http://FakeURL
735,3551,,RT @FakeUsername: Harrison Ford's Reps Deny That He Said He Wants To Kill Indiana Jones http://FakeURL
736,3552,,"""RT @FakeUsername: Learn from yesterday, live for today, hope for tomorrow - Albert Einstein #FakeHashtag"""
737,3553,,RT @FakeUsername: Hector Angel Boon (3 nearly 4) brushing his teeth this morning xxx http://FakeURL
738,3554,,RT @FakeUsername: thanks for all your messages regarding the artwork of Danny Cawley. His website is at www.dannycawley.com xxx
739,3555,,RT @FakeUsername: @FakeUsername just watched Robin Hood and I friggin' loved it!!!
740,3556,,RT @FakeUsername: Swaggg Swaggg Whoop Whoop LML
741,3557,,RT @FakeUsername: RT @FakeUsername: Ingrid Pitt: Ingrid Pitt's personal story was as dramatic as many of the people she played on... http://...
742,3558,,RT @FakeUsername: 03 We Ain't Going Away - Mike Stout
743,3559,,"""RT @FakeUsername Lights down low - Lauryn hill & bob marley, will forever be my shiiit"""
744,3560,,"""RT @FakeUsername: Don Cherry just completely insulted all left wing counclors. Rude speech that rubbed dirt in their faces, no respect or d..."""
745,3561,,``RT @FakeUsername: Noel told me last week he wanted to do the away teams as'' ``that's where the drama is'''' - he did good. #FakeHashtag''
746,3562,,"""RT @FakeUsername: Dr Wade trying 2 keep us all healthy on Thxgiving. Says use a saucer, not a regular-sized plate 4 ur turkey day meal. C..."""
747,3563,,... And the first Tiger joke begins... RT @FakeUsername: Can you call Tony Parker @FakeUsername he needs you expertise right now
